55 5 2 4 26 33 21 2 28 57 49 19 37
56 5 2 4 26 57 49 19 37 58 50 20 39
57 5 2 4 26 58 50 20 39 43 14 4 15
58 5 2 4 26 34 33 28 27 59 57 37 38
59 5 2 4 26 59 57 37 38 60 58 39 40
60 5 2 4 26 60 58 39 40 44 43 15 16
61 5 2 4 26 26 34 27 1 55 59 38 18
62 5 2 4 26 55 59 38 18 56 60 40 17
63 5 2 4 26 56 60 40 17 9 44 16 3
64 5 2 4 26 35 22 21 33 61 51 49 57
65 5 2 4 26 61 51 49 57 62 52 50 58
66 5 2 4 26 62 52 50 58 41 13 14 43
67 5 2 4 26 36 35 33 34 63 61 57 59
68 5 2 4 26 63 61 57 59 64 62 58 60
69 5 2 4 26 64 62 58 60 42 41 43 44
70 5 2 4 26 25 36 34 26 53 63 59 55
71 5 2 4 26 53 63 59 55 54 64 60 56
72 5 2 4 26 54 64 60 56 10 42 44 9
73 5 2 4 26 23 6 22 35 45 31 51 61
74 5 2 4 26 45 31 51 61 47 32 52 62
75 5 2 4 26 47 32 52 62 12 5 13 41
76 5 2 4 26 24 23 35 36 46 45 61 63
77 5 2 4 26 46 45 61 63 48 47 62 64
78 5 2 4 26 48 47 62 64 11 12 41 42
79 5 2 4 26 8 24 36 25 29 46 63 53
80 5 2 4 26 29 46 63 53 30 48 64 54
81 5 2 4 26 30 48 64 54 7 11 42 10
